country,year,iso_code,population,gdp,co2,co2_growth_prct,co2_per_gdp,co2_per_unit_energy,energy_per_capita,primary_energy_consumption,lat,long,continent
Australia,1969,AUS,12518931.0,228127293440.0,142.124,5.67,0.623,0.273,41731.062,522.428,-24.7761086,134.755,Oceania
Australia,1970,AUS,12793030.0,242644631552.0,147.48,3.77,0.608,0.26,44563.457,570.102,-24.7761086,134.755,Oceania
Australia,1971,AUS,13033130.0,253439754240.0,152.63,3.49,0.602,0.256,45945.035,598.808,-24.7761086,134.755,Oceania
Australia,1972,AUS,13244163.0,260535648256.0,157.337,3.08,0.604,0.252,47273.281,626.095,-24.7761086,134.755,Oceania
Australia,1973,AUS,13431790.0,274659475456.0,170.829,8.58,0.622,0.256,49833.707,669.356,-24.7761086,134.755,Oceania
Australia,1974,AUS,13605574.0,281474170880.0,172.192,0.8,0.612,0.243,52324.223,711.901,-24.7761086,134.755,Oceania
Australia,1975,AUS,13773290.0,289102987264.0,175.717,2.05,0.608,0.244,52558.266,723.9,-24.7761086,134.755,Oceania
Australia,1976,AUS,13935722.0,300755714048.0,174.078,-0.93,0.579,0.233,53753.094,749.088,-24.7761086,134.755,Oceania
Australia,1977,AUS,14092545.0,303887974400.0,187.609,7.77,0.617,0.24,55771.934,785.969,-24.7761086,134.755,Oceania
Australia,1978,AUS,14249403.0,312728256512.0,201.825,7.58,0.645,0.25,56930.168,811.221,-24.7761086,134.755,Oceania
Australia,1979,AUS,14413002.0,329194274816.0,204.875,1.51,0.622,0.244,58370.312,841.291,-24.7761086,134.755,Oceania
Australia,1980,AUS,14588400.0,335756460032.0,220.537,7.64,0.657,0.262,57871.113,844.247,-24.7761086,134.755,Oceania
Australia,1981,AUS,14777241.0,348726755328.0,230.14,4.35,0.66,0.269,58048.312,857.794,-24.7761086,134.755,Oceania
Australia,1982,AUS,14979203.0,348301459456.0,233.897,1.63,0.672,0.276,56739.969,849.919,-24.7761086,134.755,Oceania
Australia,1983,AUS,15194644.0,348353560576.0,224.792,-3.89,0.645,0.275,54028.195,820.939,-24.7761086,134.755,Oceania
Australia,1984,AUS,15423156.0,372379582464.0,236.37,5.15,0.635,0.278,55268.848,852.42,-24.7761086,134.755,Oceania
Australia,1985,AUS,15663672.0,391229276160.0,240.998,1.96,0.616,0.275,56025.812,877.57,-24.7761086,134.755,Oceania
Australia,1986,AUS,15917580.0,399344402432.0,239.733,-0.52,0.6,0.269,56221.168,894.905,-24.7761086,134.755,Oceania
Australia,1987,AUS,16183159.0,419094036480.0,255.862,6.73,0.61,0.279,56922.246,921.182,-24.7761086,134.755,Oceania
Australia,1988,AUS,16452258.0,437912797184.0,260.892,1.97,0.596,0.272,58560.391,963.451,-24.7761086,134.755,Oceania
Australia,1989,AUS,16713988.0,457176154112.0,277.501,6.37,0.607,0.275,60553.102,1012.084,-24.7761086,134.755,Oceania
Australia,1990,AUS,16960600.0,464136601600.0,279.365,0.67,0.602,0.271,60909.371,1033.059,-24.7761086,134.755,Oceania
Australia,1991,AUS,17189234.0,461003816960.0,281.872,0.9,0.611,0.276,59648.145,1025.306,-24.7761086,134.755,Oceania
Australia,1992,AUS,17402180.0,477843226624.0,286.332,1.58,0.599,0.276,59888.371,1042.188,-24.7761086,134.755,Oceania
Australia,1993,AUS,17603210.0,500840595456.0,291.325,1.74,0.582,0.275,60447.965,1064.078,-24.7761086,134.755,Oceania
Australia,1994,AUS,17798526.0,527346171904.0,300.084,3.01,0.569,0.272,62109.977,1105.466,-24.7761086,134.755,Oceania
Australia,1995,AUS,17993082.0,549172871168.0,308.023,2.65,0.561,0.268,64152.375,1154.299,-24.7761086,134.755,Oceania
Australia,1996,AUS,18189274.0,574551425024.0,316.332,2.7,0.551,0.267,65320.738,1188.137,-24.7761086,134.755,Oceania
Australia,1997,AUS,18387206.0,600621056000.0,327.11,3.41,0.545,0.269,66202.992,1217.288,-24.7761086,134.755,Oceania
Australia,1998,AUS,18587028.0,634305052672.0,338.697,3.54,0.534,0.273,67053.781,1246.331,-24.7761086,134.755,Oceania
Australia,1999,AUS,18788188.0,664206835712.0,346.599,2.33,0.522,0.268,69051.219,1297.347,-24.7761086,134.755,Oceania
Australia,2000,AUS,18991434.0,691886620672.0,351.82,1.51,0.508,0.27,68728.852,1305.26,-24.7761086,134.755,Oceania
Australia,2001,AUS,19194676.0,713625763840.0,360.455,2.45,0.505,0.275,68528.656,1315.385,-24.7761086,134.755,Oceania
Australia,2002,AUS,19401366.0,746683498496.0,367.113,1.85,0.492,0.274,69157.25,1341.745,-24.7761086,134.755,Oceania
Australia,2003,AUS,19624162.0,773868617728.0,373.233,1.67,0.482,0.275,69346.266,1360.862,-24.7761086,134.755,Oceania
Australia,2004,AUS,19879654.0,809419735040.0,386.766,3.63,0.478,0.276,70647.312,1404.444,-24.7761086,134.755,Oceania
Australia,2005,AUS,20178542.0,840554577920.0,387.602,0.22,0.461,0.276,69893.562,1410.35,-24.7761086,134.755,Oceania
Australia,2006,AUS,20526300.0,868838998016.0,397.295,2.5,0.457,0.271,71656.258,1470.838,-24.7761086,134.755,Oceania
Australia,2007,AUS,20916340.0,913875861504.0,401.926,1.17,0.44,0.269,72009.117,1506.167,-24.7761086,134.755,Oceania
Australia,2008,AUS,21332292.0,942108901376.0,409.653,1.92,0.435,0.27,71804.078,1531.745,-24.7761086,134.755,Oceania
Australia,2009,AUS,21750852.0,964937515008.0,401.321,-2.03,0.416,0.269,69401.625,1509.545,-24.7761086,134.755,Oceania
Australia,2010,AUS,22154688.0,994067742720.0,404.533,0.8,0.407,0.273,68104.711,1508.839,-24.7761086,134.755,Oceania
Australia,2011,AUS,22538002.0,1026035417088.0,405.344,0.2,0.395,0.266,69026.531,1555.72,-24.7761086,134.755,Oceania
Australia,2012,AUS,22903952.0,1064162361344.0,402.666,-0.66,0.378,0.268,66926.227,1532.875,-24.7761086,134.755,Oceania
Australia,2013,AUS,23254912.0,1087110184960.0,393.171,-2.36,0.362,0.258,66752.375,1552.321,-24.7761086,134.755,Oceania
Australia,2014,AUS,23596426.0,1117472423936.0,399.254,1.55,0.357,0.259,66238.422,1562.99,-24.7761086,134.755,Oceania
Australia,2015,AUS,23932498.0,1145386827776.0,403.279,1.01,0.352,0.256,66836.336,1599.561,-24.7761086,134.755,Oceania
Australia,2016,AUS,24262710.0,1176481300480.0,415.945,3.14,0.354,0.263,66190.0,1605.949,-24.7761086,134.755,Oceania
Australia,2017,AUS,24584620.0,1205343092736.0,414.751,-0.29,0.344,0.264,65092.312,1600.27,-24.7761086,134.755,Oceania
Australia,2018,AUS,24898152.0,1238559621120.0,416.001,0.3,0.336,0.263,65114.809,1621.238,-24.7761086,134.755,Oceania
Austria,1965,AUT,7305154.0,89635520512.0,38.141,-1.94,0.426,0.204,25940.354,189.498,47.59397,14.12456,Europe
Austria,1966,AUT,7352239.0,94674313216.0,39.209,2.8,0.414,0.201,26974.785,198.325,47.59397,14.12456,Europe
Austria,1967,AUT,7397168.0,97560797184.0,39.916,1.8,0.409,0.202,27086.514,200.363,47.59397,14.12456,Europe
Austria,1968,AUT,7439581.0,101902467072.0,42.297,5.97,0.415,0.2,28797.533,214.242,47.59397,14.12456,Europe
Austria,1969,AUT,7479340.0,108304556032.0,44.638,5.54,0.412,0.204,29671.936,221.926,47.59397,14.12456,Europe
Austria,1970,AUT,7516238.0,116016111616.0,50.632,13.43,0.436,0.202,33813.355,254.149,47.59397,14.12456,Europe
Austria,1971,AUT,7550339.0,121950339072.0,52.069,2.84,0.427,0.208,33519.574,253.084,47.59397,14.12456,Europe
Austria,1972,AUT,7581120.0,129526390784.0,56.071,7.69,0.433,0.217,34536.555,261.826,47.59397,14.12456,Europe
Austria,1973,AUT,7607067.0,135852146688.0,60.016,7.03,0.442,0.216,37006.395,281.51,47.59397,14.12456,Europe
Austria,1974,AUT,7626290.0,141212925952.0,57.294,-4.53,0.406,0.205,37103.516,282.962,47.59397,14.12456,Europe
Austria,1975,AUT,7637686.0,140694749184.0,54.214,-5.38,0.385,0.196,36799.57,281.064,47.59397,14.12456,Europe
Austria,1976,AUT,7640755.0,147134332928.0,58.204,7.36,0.396,0.203,38071.332,290.894,47.59397,14.12456,Europe
Austria,1977,AUT,7636573.0,154017546240.0,55.994,-3.8,0.364,0.195,38184.363,291.598,47.59397,14.12456,Europe
Austria,1978,AUT,7627762.0,153461850112.0,57.226,2.2,0.373,0.191,39879.305,304.19,47.59397,14.12456,Europe
Austria,1979,AUT,7617883.0,161829470208.0,61.321,7.16,0.379,0.193,42297.469,322.217,47.59397,14.12456,Europe
Austria,1980,AUT,7609750.0,165574164480.0,52.025,-15.16,0.314,0.165,42166.145,320.874,47.59397,14.12456,Europe
Austria,1981,AUT,7604512.0,165408178176.0,55.833,7.32,0.338,0.183,40965.168,311.52,47.59397,14.12456,Europe
Austria,1982,AUT,7602177.0,168565440512.0,53.565,-4.06,0.318,0.181,39636.227,301.322,47.59397,14.12456,Europe
Austria,1983,AUT,7603100.0,173293649920.0,51.668,-3.54,0.298,0.175,39522.719,300.495,47.59397,14.12456,Europe
Austria,1984,AUT,7607296.0,173865910272.0,54.214,4.93,0.312,0.185,39103.07,297.469,47.59397,14.12456,Europe
Austria,1985,AUT,7614874.0,177760567296.0,54.366,0.28,0.306,0.177,41472.203,315.806,47.59397,14.12456,Europe
Austria,1986,AUT,7625395.0,181932965888.0,53.729,-1.17,0.295,0.173,41497.469,316.435,47.59397,14.12456,Europe
Austria,1987,AUT,7639351.0,184993447936.0,57.374,6.78,0.31,0.175,43723.48,334.019,47.59397,14.12456,Europe
Austria,1988,AUT,7658856.0,190845943808.0,52.937,-7.73,0.277,0.164,42974.148,329.133,47.59397,14.12456,Europe
Austria,1989,AUT,7686564.0,198919356416.0,53.696,1.43,0.27,0.166,43058.781,330.974,47.59397,14.12456,Europe
Austria,1990,AUT,7723954.0,207979118592.0,62.14,15.73,0.299,0.189,43393.289,335.168,47.59397,14.12456,Europe
Austria,1991,AUT,7772698.0,215992565760.0,65.738,5.79,0.304,0.19,45224.18,351.514,47.59397,14.12456,Europe
Austria,1992,AUT,7830938.0,221400842240.0,60.236,-8.37,0.272,0.178,44180.039,345.971,47.59397,14.12456,Europe
Austria,1993,AUT,7892089.0,223463030784.0,60.661,0.7,0.271,0.176,44617.426,352.125,47.59397,14.12456,Europe
Austria,1994,AUT,7947215.0,229749260288.0,61.034,0.62,0.266,0.178,44036.742,349.969,47.59397,14.12456,Europe
Austria,1995,AUT,7990113.0,236824444928.0,64.011,4.88,0.27,0.178,45935.617,367.031,47.59397,14.12456,Europe
Austria,1996,AUT,8017852.0,243480772608.0,67.355,5.22,0.277,0.187,45835.746,367.504,47.59397,14.12456,Europe
Austria,1997,AUT,8032873.0,249847267328.0,67.252,-0.15,0.269,0.183,46716.617,375.269,47.59397,14.12456,Europe
Austria,1998,AUT,8041054.0,259776266240.0,66.887,-0.54,0.257,0.179,47417.043,381.283,47.59397,14.12456,Europe
Austria,1999,AUT,8051116.0,270186299392.0,65.64,-1.86,0.243,0.172,48432.246,389.934,47.59397,14.12456,Europe
Austria,2000,AUT,8069276.0,280410161152.0,66.139,0.76,0.236,0.173,48508.02,391.425,47.59397,14.12456,Europe
Austria,2001,AUT,8097755.0,285335945216.0,70.139,6.05,0.246,0.176,50059.469,405.369,47.59397,14.12456,Europe
Austria,2002,AUT,8134403.0,291225468928.0,71.943,2.57,0.247,0.181,49912.324,406.007,47.59397,14.12456,Europe
Austria,2003,AUT,8175855.0,294604374016.0,77.451,7.66,0.263,0.192,50178.699,410.254,47.59397,14.12456,Europe
Austria,2004,AUT,8216809.0,303786426368.0,77.668,0.28,0.256,0.189,50855.551,417.87,47.59397,14.12456,Europe
Austria,2005,AUT,8253656.0,311537598464.0,79.068,1.8,0.254,0.19,51512.477,425.166,47.59397,14.12456,Europe
Austria,2006,AUT,8285344.0,323263922176.0,76.796,-2.87,0.238,0.186,50780.266,420.732,47.59397,14.12456,Europe
Austria,2007,AUT,8313731.0,336315973632.0,74.097,-3.52,0.22,0.184,49533.324,411.807,47.59397,14.12456,Europe
Austria,2008,AUT,8341525.0,342890905600.0,73.472,-0.84,0.214,0.179,50326.617,419.801,47.59397,14.12456,Europe
Austria,2009,AUT,8372658.0,331192238080.0,67.291,-8.41,0.203,0.169,48583.73,406.775,47.59397,14.12456,Europe
Austria,2010,AUT,8409945.0,338927091712.0,72.0,7.0,0.212,0.175,49949.621,420.074,47.59397,14.12456,Europe
Austria,2011,AUT,8453501.0,349843128320.0,69.889,-2.93,0.2,0.182,46531.445,393.354,47.59397,14.12456,Europe
Austria,2012,AUT,8502230.0,352450904064.0,67.263,-3.76,0.191,0.167,48707.641,414.124,47.59397,14.12456,Europe
Austria,2013,AUT,8556191.0,352913752064.0,67.759,0.74,0.192,0.169,48070.703,411.302,47.59397,14.12456,Europe
Austria,2014,AUT,8615205.0,355364634624.0,64.161,-5.31,0.181,0.167,45829.266,394.829,47.59397,14.12456,Europe
Austria,2015,AUT,8678667.0,358988120064.0,66.352,3.41,0.185,0.173,45546.711,395.285,47.59397,14.12456,Europe
Austria,2016,AUT,8747306.0,364218286080.0,67.215,1.3,0.184,0.169,46702.402,408.52,47.59397,14.12456,Europe
Austria,2017,AUT,8819902.0,373237972992.0,69.599,3.55,0.186,0.171,47350.703,417.629,47.59397,14.12456,Europe
Austria,2018,AUT,8891383.0,382269456384.0,66.565,-4.36,0.174,0.168,45867.754,407.828,47.59397,14.12456,Europe
Azerbaijan,1985,AZE,6666447.0,57181876224.0,51.021,7.81,0.892,0.218,35243.738,234.951,40.3936294,47.7872508,Asia
Azerbaijan,1986,AZE,6778631.0,58704584704.0,53.134,4.14,0.905,0.211,37298.742,252.834,40.3936294,47.7872508,Asia
Azerbaijan,1987,AZE,6893486.0,61831430144.0,50.438,-5.08,0.816,0.206,35544.102,245.023,40.3936294,47.7872508,Asia
Azerbaijan,1988,AZE,7010027.0,65070243840.0,51.327,1.76,0.789,0.21,34979.082,245.204,40.3936294,47.7872508,Asia
Azerbaijan,1989,AZE,7126877.0,59803709440.0,51.372,0.09,0.859,0.206,35085.754,250.052,40.3936294,47.7872508,Asia
Azerbaijan,1990,AZE,7242758.0,53235601408.0,51.38,0.02,0.965,0.198,35974.035,260.551,40.3936294,47.7872508,Asia
Azerbaijan,1991,AZE,7357945.0,53426622464.0,50.034,-2.62,0.937,0.2,34024.613,250.351,40.3936294,47.7872508,Asia
Azerbaijan,1992,AZE,7471924.0,41795272704.0,56.174,12.27,1.344,0.263,28693.256,214.394,40.3936294,47.7872508,Asia
Azerbaijan,1993,AZE,7581754.0,32486443008.0,48.406,-13.83,1.49,0.261,24529.971,185.98,40.3936294,47.7872508,Asia
Azerbaijan,1994,AZE,7683704.0,26372110336.0,41.944,-13.35,1.59,0.246,22237.281,170.865,40.3936294,47.7872508,Asia
Azerbaijan,1995,AZE,7775418.0,23188279296.0,33.309,-20.59,1.436,0.208,20661.012,160.648,40.3936294,47.7872508,Asia
Azerbaijan,1996,AZE,7855558.0,24026394624.0,31.242,-6.21,1.3,0.238,16770.383,131.741,40.3936294,47.7872508,Asia
Azerbaijan,1997,AZE,7925668.0,26436927488.0,29.802,-4.61,1.127,0.237,15917.226,126.155,40.3936294,47.7872508,Asia
Azerbaijan,1998,AZE,7989903.0,28328464384.0,31.666,6.25,1.118,0.251,15850.652,126.645,40.3936294,47.7872508,Asia
Azerbaijan,2007,AZE,8724237.0,109944250368.0,30.459,-22.12,0.277,0.206,17015.398,148.446,40.3936294,47.7872508,Asia
Azerbaijan,2008,AZE,8821869.0,123129995264.0,35.45,16.38,0.288,0.237,16989.424,149.878,40.3936294,47.7872508,Asia
Azerbaijan,2009,AZE,8924383.0,136020254720.0,31.856,-10.14,0.234,0.242,14843.085,132.465,40.3936294,47.7872508,Asia
Azerbaijan,2010,AZE,9032465.0,144296296448.0,30.633,-3.84,0.212,0.235,14486.417,130.848,40.3936294,47.7872508,Asia
Azerbaijan,2011,AZE,9146277.0,145979441152.0,32.976,7.65,0.226,0.228,15893.439,145.366,40.3936294,47.7872508,Asia
Azerbaijan,2012,AZE,9264684.0,149144109056.0,35.048,6.29,0.235,0.235,16148.618,149.612,40.3936294,47.7872508,Asia
Azerbaijan,2013,AZE,9385467.0,157789339648.0,35.215,0.47,0.223,0.23,16386.857,153.798,40.3936294,47.7872508,Asia
Azerbaijan,2014,AZE,9505616.0,162216067072.0,36.975,5.0,0.228,0.236,16482.145,156.673,40.3936294,47.7872508,Asia
Azerbaijan,2015,AZE,9622741.0,163997089792.0,36.989,0.04,0.226,0.216,17804.486,171.328,40.3936294,47.7872508,Asia
Azerbaijan,2016,AZE,9736041.0,157812359168.0,37.055,0.18,0.235,0.219,17433.674,169.735,40.3936294,47.7872508,Asia
Azerbaijan,2017,AZE,9845316.0,158055383040.0,36.73,-0.88,0.232,0.221,16909.543,166.48,40.3936294,47.7872508,Asia
Azerbaijan,2018,AZE,9949537.0,160426229760.0,36.847,0.32,0.23,0.216,17216.975,171.301,40.3936294,47.7872508,Asia
Bangladesh,1971,BGD,65531636.0,64585773056.0,3.606,-5.19,0.056,0.443,204.586,13.407,24.4769288,90.2934413,Asia
Bangladesh,1972,BGD,66625704.0,57036337152.0,3.506,-2.77,0.062,0.221,227.999,15.191,24.4769288,90.2934413,Asia
Bangladesh,1973,BGD,67637536.0,57327091712.0,4.55,29.77,0.079,0.232,288.009,19.48,24.4769288,90.2934413,Asia
Bangladesh,1974,BGD,68742216.0,65037824000.0,4.653,2.27,0.072,0.229,301.802,20.747,24.4769288,90.2934413,Asia
Bangladesh,1975,BGD,70066312.0,64196587520.0,4.857,4.38,0.076,0.211,304.442,21.331,24.4769288,90.2934413,Asia
Bangladesh,1976,BGD,71652384.0,67082022912.0,5.556,14.39,0.083,0.21,347.414,24.893,24.4769288,90.2934413,Asia
Bangladesh,1977,BGD,73463592.0,67704295424.0,5.785,4.12,0.085,0.213,346.27,25.438,24.4769288,90.2934413,Asia
Bangladesh,1978,BGD,75450032.0,72709603328.0,5.984,3.45,0.082,0.205,358.17,27.024,24.4769288,90.2934413,Asia
Bangladesh,1979,BGD,77529040.0,76312879104.0,6.613,10.5,0.087,0.204,384.306,29.795,24.4769288,90.2934413,Asia
Bangladesh,1980,BGD,79639504.0,76945170432.0,7.597,14.89,0.099,0.208,436.346,34.75,24.4769288,90.2934413,Asia
Bangladesh,1981,BGD,81767512.0,79474311168.0,7.886,3.8,0.099,0.215,450.542,36.84,24.4769288,90.2934413,Asia
Bangladesh,1982,BGD,83932136.0,80492429312.0,8.552,8.45,0.106,0.211,484.217,40.641,24.4769288,90.2934413,Asia
Bangladesh,1983,BGD,86142496.0,84456194048.0,8.188,-4.26,0.097,0.204,466.555,40.19,24.4769288,90.2934413,Asia
Bangladesh,1984,BGD,88416528.0,89004498944.0,9.077,10.86,0.102,0.21,491.339,43.443,24.4769288,90.2934413,Asia
Bangladesh,1985,BGD,90764176.0,91717607424.0,10.189,12.25,0.111,0.212,531.863,48.274,24.4769288,90.2934413,Asia
Bangladesh,1986,BGD,93187592.0,95757516800.0,11.406,11.94,0.119,0.217,563.772,52.537,24.4769288,90.2934413,Asia
Bangladesh,1987,BGD,95671160.0,99663036416.0,11.8,3.45,0.118,0.204,606.082,57.985,24.4769288,90.2934413,Asia
Bangladesh,1988,BGD,98186352.0,102457450496.0,13.478,14.23,0.132,0.209,657.692,64.576,24.4769288,90.2934413,Asia
Bangladesh,1989,BGD,100695496.0,105141755904.0,13.382,-0.71,0.127,0.193,691.334,69.614,24.4769288,90.2934413,Asia
Bangladesh,1990,BGD,103171952.0,112105267200.0,14.082,5.23,0.126,0.191,715.857,73.856,24.4769288,90.2934413,Asia
Bangladesh,1991,BGD,105599128.0,117331550208.0,14.742,4.69,0.126,0.207,674.765,71.255,24.4769288,90.2934413,Asia
Bangladesh,1992,BGD,107983712.0,123425128448.0,15.38,4.33,0.125,0.198,719.651,77.711,24.4769288,90.2934413,Asia
Bangladesh,1993,BGD,110350640.0,129907343360.0,16.063,4.44,0.124,0.188,774.221,85.436,24.4769288,90.2934413,Asia
Bangladesh,1994,BGD,112737688.0,137432670208.0,17.538,9.18,0.128,0.194,804.434,90.69,24.4769288,90.2934413,Asia
Bangladesh,1995,BGD,115169928.0,145833066496.0,21.042,19.98,0.144,0.197,930.005,107.109,24.4769288,90.2934413,Asia
Bangladesh,1996,BGD,117649928.0,155028881408.0,21.493,2.14,0.139,0.192,953.698,112.202,24.4769288,90.2934413,Asia
Bangladesh,1997,BGD,120160568.0,165329633280.0,23.126,7.6,0.14,0.196,981.111,117.891,24.4769288,90.2934413,Asia
Bangladesh,1998,BGD,122682824.0,175900622848.0,23.198,0.31,0.132,0.185,1023.445,125.559,24.4769288,90.2934413,Asia
Bangladesh,1999,BGD,125189656.0,187796340736.0,25.075,8.09,0.133,0.198,1014.344,126.985,24.4769288,90.2934413,Asia
Bangladesh,2000,BGD,127657856.0,200830320640.0,26.525,5.78,0.132,0.195,1066.294,136.121,24.4769288,90.2934413,Asia
Bangladesh,2001,BGD,130088712.0,213178122240.0,31.035,17.0,0.146,0.2,1195.991,155.585,24.4769288,90.2934413,Asia
Bangladesh,2002,BGD,132478080.0,226307964928.0,31.981,3.05,0.141,0.199,1211.607,160.511,24.4769288,90.2934413,Asia
Bangladesh,2003,BGD,134791600.0,242360090624.0,33.459,4.62,0.138,0.197,1262.086,170.119,24.4769288,90.2934413,Asia
Bangladesh,2004,BGD,136986416.0,260420370432.0,35.945,7.43,0.138,0.204,1284.54,175.965,24.4769288,90.2934413,Asia
Bangladesh,2005,BGD,139035504.0,280327127040.0,37.677,4.82,0.134,0.199,1364.823,189.759,24.4769288,90.2934413,Asia
Bangladesh,2006,BGD,140921152.0,303335342080.0,41.689,10.65,0.137,0.203,1458.913,205.592,24.4769288,90.2934413,Asia
Bangladesh,2007,BGD,142660368.0,327171244032.0,42.642,2.29,0.13,0.203,1474.989,210.422,24.4769288,90.2934413,Asia
Bangladesh,2008,BGD,144304160.0,349580427264.0,45.301,6.24,0.13,0.204,1542.945,222.653,24.4769288,90.2934413,Asia
Bangladesh,2009,BGD,145924800.0,372835123200.0,49.148,8.49,0.132,0.201,1676.657,244.666,24.4769288,90.2934413,Asia
Bangladesh,2010,BGD,147575440.0,400257024000.0,53.992,9.85,0.135,0.216,1697.714,250.541,24.4769288,90.2934413,Asia
Bangladesh,2011,BGD,149273136.0,431620194304.0,56.556,4.75,0.131,0.208,1823.97,272.27,24.4769288,90.2934413,Asia
Bangladesh,2012,BGD,151005728.0,458682957824.0,60.691,7.31,0.132,0.208,1930.158,291.465,24.4769288,90.2934413,Asia
Bangladesh,2013,BGD,152761408.0,486328205312.0,61.782,1.8,0.127,0.206,1965.964,300.323,24.4769288,90.2934413,Asia
Bangladesh,2014,BGD,154517392.0,517114527744.0,65.979,6.79,0.128,0.211,2022.996,312.588,24.4769288,90.2934413,Asia
Bangladesh,2015,BGD,156256288.0,552394686464.0,73.277,11.06,0.133,0.202,2326.521,363.534,24.4769288,90.2934413,Asia
Bangladesh,2016,BGD,157977152.0,591216050176.0,76.477,4.37,0.129,0.207,2339.986,369.664,24.4769288,90.2934413,Asia
Bangladesh,2017,BGD,159685424.0,636054798336.0,80.944,5.84,0.127,0.211,2405.665,384.15,24.4769288,90.2934413,Asia
Bangladesh,2018,BGD,161376720.0,686521778176.0,82.6,2.05,0.12,0.203,2521.366,406.89,24.4769288,90.2934413,Asia
Belarus,1985,BLR,9901493.0,109799186432.0,106.659,7.77,0.971,0.261,41210.32,408.044,53.4250605,27.6971358,Europe
Belarus,1986,BLR,9965178.0,112796188672.0,121.013,13.46,1.073,0.26,46746.617,465.838,53.4250605,27.6971358,Europe
Belarus,1987,BLR,10026470.0,114070847488.0,111.652,-7.73,0.979,0.236,47137.164,472.619,53.4250605,27.6971358,Europe
Belarus,1988,BLR,10081209.0,113655357440.0,114.305,2.38,1.006,0.238,47554.312,479.405,53.4250605,27.6971358,Europe
Belarus,1989,BLR,10124000.0,121119309824.0,108.838,-4.78,0.899,0.235,45798.168,463.661,53.4250605,27.6971358,Europe
Belarus,1990,BLR,10151135.0,116974870528.0,103.758,-4.67,0.887,0.233,45903.488,465.973,53.4250605,27.6971358,Europe
Belarus,1991,BLR,10160785.0,114005491712.0,96.78,-6.72,0.849,0.22,45754.949,464.906,53.4250605,27.6971358,Europe
Belarus,1992,BLR,10154338.0,101880774656.0,88.859,-8.19,0.872,0.214,39702.805,403.156,53.4250605,27.6971358,Europe
